dH sigma,dS sigma,effective barrier,permeability,max barrier,max enthalpic barrier,max entropic barrier
6.0,0.0016666666666666668,26.91194539384871,2.7112993910409853e-12,41.42862696182942,31.428352462140257,-0.022021359429217947
6.0,0.0033333333333333335,26.927647788143993,2.6407718218021017e-12,42.78331904760026,32.220339416406816,-0.013574415593598482
6.0,0.005,27.275995627388088,1.4716183685089958e-12,37.91209994482359,28.76072991270542,-0.008073686978099563
6.0,0.006666666666666667,27.472133166668076,1.058806275506451e-12,41.516687818457726,31.517758076756266,-0.0021431975186282787
6.0,0.008333333333333333,27.63385658349124,8.070951375401492e-13,43.576867661779744,33.11660371853412,0.009106938688879365
6.0,0.01,28.134669888166336,3.482138663199429e-13,46.989405099978555,33.1625285398446,0.015387781679768724
6.0,0.013333333333333334,29.209487313512604,5.732376367030722e-14,45.53043690225598,32.00363667001932,0.028280415929497975
6.0,0.016666666666666666,30.704529918002166,4.661128937159366e-15,47.895287961442584,29.476695866446917,0.04698404610676832
6.0,0.02,31.702658352773668,8.727379223214273e-16,50.140452319624416,32.26867587411817,0.06172558854349476
6.0,0.023333333333333334,33.037050319251655,9.29287333792373e-17,51.936538158414876,33.099483164801484,0.07031322504785546
6.0,0.02666666666666667,34.058444227690394,1.6733349392876242e-17,57.50148457139633,34.55697160597973,0.0861346161973945
6.0,0.03,35.7627166604371,9.576717996606662e-19,61.56593943702303,30.877149532461736,0.11347591869205531
6.0,0.03333333333333333,37.60522616360909,4.345898932472477e-20,68.89034134993011,30.544880922362196,0.12845858768034452
7.0,3.3333333333333335e-07,28.630498031408024,1.5149609299851394e-13,48.23907724181648,39.23920853544718,-0.029998451547730214
7.0,3.3333333333333333e-06,28.822067331439207,1.0983806061930707e-13,43.47660491388105,34.476050789045416,-0.02998430033047057
7.0,3.3333333333333335e-05,28.766463072160963,1.205831934357245e-13,51.17826999438882,42.18074700665612,-0.02984168393087772
7.0,0.0001666666666666667,28.657445052300158,1.4479641861304989e-13,51.496773652271074,42.501162202611,-0.02926369743166524
7.0,0.0003333333333333334,28.65998641003336,1.441800735050272e-13,45.55271181511187,36.562373832653336,-0.028485114547325163
7.0,0.0016666666666666668,28.913075413510576,9.427804106330725e-14,46.257050593254235,36.926545345974674,-0.021989040213958755
7.0,0.0033333333333333335,28.755007583395134,1.229242329720129e-13,47.997801008026315,39.636844453754854,-0.01348290230607864
7.0,0.005,29.042076403064833,7.592284853759096e-14,43.85587530122991,35.680217781014086,-0.006076223374530548
7.0,0.006666666666666667,29.381947602255508,4.291568475685615e-14,45.60712373456622,34.86706983067581,-0.0010000239531799265
7.0,0.008333333333333333,29.115445169814272,6.712568763036277e-14,49.400028959531944,36.13362843769048,0.009287356741005136
7.0,0.01,29.81646800763388,2.069488497680738e-14,47.03746718117814,34.7260031753288,0.014645166118277167
7.0,0.013333333333333334,31.068937927337714,2.528413099587253e-15,50.19504623369974,35.6607805402776,0.02935163460090017
7.0,0.016666666666666666,32.03390975871341,5.005079547564235e-16,51.38357317386187,38.32977173928196,0.056880389129601916
7.0,0.02,32.16731801432232,4.000922661216154e-16,54.79967528431654,35.91018951572044,0.062257358187568584
7.0,0.023333333333333334,33.920136949089425,2.1105952462173378e-17,56.39380033888949,34.28596479831256,0.0752569984122565
7.0,0.02666666666666667,35.26764820177322,2.198404169614875e-18,59.55976954664733,36.57256067099715,0.09499826446954078
7.0,0.03,36.612888812341666,2.298610340781461e-19,62.26129027921856,36.032544594238054,0.10900166591196514
7.0,0.03333333333333333,38.20597362383465,1.585447234103833e-20,79.75505613193937,36.4496930005115,0.12201865999459333
8.0,3.3333333333333335e-07,30.548971636968844,6.051857364847462e-15,49.50951244321096,40.509599617725506,-0.029998534749534022
8.0,3.3333333333333333e-06,31.005080247816885,2.8144819367049418e-15,52.505364714254384,43.505328325654546,-0.02998450232673851
8.0,3.3333333333333335e-05,30.959249059671528,3.0395416562599783e-15,53.39358668428708,44.39943040299577,-0.029850978347477228
8.0,0.0001666666666666667,30.213253649233792,1.063206340798885e-14,48.35259947452353,39.38196770310941,-0.02919865296821296
8.0,0.0003333333333333334,30.582631253078283,5.719417236755954e-15,47.92294287195837,38.96988897795311,-0.02851740540027752
8.0,0.0016666666666666668,30.52818516944606,6.2667364098800675e-15,51.04842207791214,42.42368011720478,-0.022663647992857614
8.0,0.0033333333333333335,31.086275896525777,2.4558913236446122e-15,50.02605765266118,40.6038634849826,-0.014310004850046597
8.0,0.005,31.056646675091578,2.58111886713742e-15,50.18918337506109,41.24609329319108,-0.005946934258541245
8.0,0.006666666666666667,30.630956846634284,5.273801692423193e-15,49.03170545660599,39.3591957485528,0.00025563821536262257
8.0,0.008333333333333333,31.664111870595818,9.310717241299794e-16,50.31427945344752,39.16594578522096,0.009521347308130812
8.0,0.01,31.56420340067374,1.101066561267972e-15,54.746067185173295,42.03171619539336,0.018877170639473945
8.0,0.013333333333333334,32.161534937614164,4.039948743307528e-16,51.30918531539497,38.20814092637445,0.04199284571399846
8.0,0.016666666666666666,32.96539286718936,1.0480602852021974e-16,53.489546229847036,40.86287841079774,0.04233622046675686
8.0,0.02,34.19372745411885,1.3334147378593192e-17,57.64008757946699,38.91778662027325,0.0595115439614209
8.0,0.023333333333333334,35.60708302562975,1.2435670228382474e-18,61.079083444345386,39.85210125000259,0.07919164125530762
8.0,0.02666666666666667,36.159667842629325,4.918702613392927e-19,63.41750545763236,42.763115656262265,0.09169955725452703
8.0,0.03,37.4139843779291,5.990863856109578e-20,66.42930030943091,41.45988413806359,0.10722390910690915
8.0,0.03333333333333333,39.960333323938926,8.342062084752145e-22,72.20733991646344,40.44474185331487,0.11628417856466264
9.0,3.3333333333333335e-07,32.405171911208754,2.6839314769259155e-16,56.82815736656292,47.828131536679734,-0.029998456962737386
9.0,3.3333333333333333e-06,32.69057412725126,1.6623455965686686e-16,53.029260073064556,44.02785781650603,-0.02998477911540299
9.0,3.3333333333333335e-05,32.58796882748794,1.9747752045671668e-16,55.17845942576155,46.18503869395647,-0.029819235053755208
9.0,0.0001666666666666667,32.61915634682293,1.8740572335791148e-16,53.380290166625045,44.3495381505665,-0.0292775244098013
9.0,0.0003333333333333334,32.442552998772044,2.52070296946603e-16,52.75592582277165,43.77513698662656,-0.028417255799064265
9.0,0.0016666666666666668,32.44742927780989,2.5001554031699693e-16,54.408316863354344,45.728951177224026,-0.022254668352520997
9.0,0.0033333333333333335,32.96620850390456,1.0466264076454007e-16,54.69123762156869,44.105137850660405,-0.015520713526647559
9.0,0.005,33.029196230709275,9.416194596787269e-17,54.6104831020994,45.17393488856484,-0.006810015980679311
9.0,0.006666666666666667,32.89269343724906,1.1840828287311908e-16,57.730944660887396,45.4101897680097,-0.0002453680929174855
9.0,0.008333333333333333,33.33309267044623,5.653840534595227e-17,55.16475054462007,42.76130334676217,0.011411864425765264
9.0,0.01,33.482287718232634,4.4013368137603504e-17,56.81579347686498,45.25725724916626,0.02438187867969755
9.0,0.013333333333333334,34.34331275766985,1.0373416484121963e-17,60.39136941906493,45.64763033570314,0.02946944832831057
9.0,0.016666666666666666,35.28585353558926,2.1322413831189127e-18,61.14776970526445,43.27828878398328,0.048506579241209616
9.0,0.02,35.819536125496626,8.705564216126164e-19,62.48951856744836,44.147881383126176,0.06741278644525818
9.0,0.023333333333333334,36.67047142054809,2.0868405682955016e-19,66.68189142477583,44.52190279042414,0.07665834513153981
9.0,0.02666666666666667,37.892686378018624,2.6824355337784713e-20,65.81563087669223,46.38399872733958,0.0940235555296467
9.0,0.03,39.61810315341359,1.4816631788843368e-21,76.35625162391538,48.66693190162277,0.10450288226045479
9.0,0.03333333333333333,39.94880644591253,8.505036549229105e-22,69.06522259876357,48.38509435376456,0.11964555619876721
10.0,3.3333333333333335e-07,34.42843359718002,8.992307329566083e-18,57.428809770830654,48.42880865420365,-0.029998446640111694
10.0,3.3333333333333333e-06,34.625513706738076,6.459595764207031e-18,64.8071382082635,55.80746434315883,-0.029984411515956676
10.0,3.3333333333333335e-05,34.661792923733884,6.077973786422522e-18,63.16517492306924,54.16227312807028,-0.029851669758390254
10.0,0.0001666666666666667,34.1309002064995,1.4817144947876138e-17,59.9995905331527,50.93617916275851,-0.029153236582700442
10.0,0.0003333333333333334,34.87523660820604,4.2478037233392785e-18,60.61211308877268,51.54719113230638,-0.028430077578340394
10.0,0.0016666666666666668,33.87600432975736,2.2728793408979304e-17,60.946681881166,52.47920158726119,-0.022333633631593453
10.0,0.0033333333333333335,34.28467765271276,1.1446300422710243e-17,59.0394793639561,50.33094822754329,-0.015391732326991604
10.0,0.005,34.69941001132654,5.706069205383666e-18,57.360657499092014,49.8782322562749,-0.007015151907000534
10.0,0.006666666666666667,34.87222870860198,4.269304337504954e-18,63.35781854888056,55.416247486671956,0.002392588903380906
10.0,0.008333333333333333,34.824317321499365,4.6268258626677384e-18,68.65669750547248,54.03119504369559,0.008601929239958207
10.0,0.01,35.08526841014993,2.9857760167591478e-18,60.271977302722796,47.893807224604245,0.01704074512694574
10.0,0.013333333333333334,35.2735351110727,2.1767880743460607e-18,61.90982289807737,51.397442515298735,0.03127721067851478
10.0,0.016666666666666666,36.04073723301405,6.005478285496658e-19,61.727567588597545,49.16990462010612,0.0482252921725763
10.0,0.02,36.51638658607341,2.7027926994756897e-19,70.7787990877679,53.35817971688314,0.06332560759116555
10.0,0.023333333333333334,38.17508023037989,1.6698297672142156e-20,69.01557413587992,53.69825887377907,0.07130686122935155
10.0,0.02666666666666667,39.04422568392936,3.8823068483657145e-21,70.66968770928372,48.4464460602109,0.10394515763385923
10.0,0.03,40.26744901788767,4.981897671499138e-22,81.32502385131092,53.320129710195864,0.13887845025001577
10.0,0.03333333333333333,41.6369540043718,5.0010889528727334e-23,81.12168388569614,47.257369798063465,0.11971344091240879
